profile_type,suite,benchmark,param_json,ground_truth_cycle,simulation_cycle
nsys,microbench,ffmakernel-large-large,"{""block"":""4600"",""iters"":""20"",""thread"":""128""}",117655.20000000001,119399
nsys,microbench,ffmakernel-large-large,"{""block"":""4800"",""iters"":""1"",""thread"":""1024""}",56103.84,49454
nsys,microbench,ffmakernel-large-large,"{""block"":""4800"",""iters"":""10"",""thread"":""128""}",61888.32000000001,61539
nsys,microbench,ffmakernel-large-large,"{""block"":""4800"",""iters"":""20"",""thread"":""128""}",121979.52,119619
nsys,microbench,ffmakernel-large-large,"{""block"":""5000"",""iters"":""1"",""thread"":""1024""}",58013.28,49874
nsys,microbench,ffmakernel-large-large,"{""block"":""5000"",""iters"":""10"",""thread"":""128""}",63069.435,61759
nsys,microbench,ffmakernel-large-large,"{""block"":""5000"",""iters"":""20"",""thread"":""128""}",125573.76000000001,119839
nsys,microbench,ffmakernel-large-large,"{""block"":""5200"",""iters"":""1"",""thread"":""1024""}",60428.16,51972
nsys,microbench,ffmakernel-large-large,"{""block"":""5200"",""iters"":""10"",""thread"":""128""}",66832.155,65858
nsys,microbench,ffmakernel-large-large,"{""block"":""5200"",""iters"":""20"",""thread"":""128""}",132649.92,130230
nsys,microbench,ffmakernel-large-large,"{""block"":""5400"",""iters"":""1"",""thread"":""1024""}",62843.04,54070
nsys,microbench,ffmakernel-large-large,"{""block"":""5400"",""iters"":""10"",""thread"":""128""}",69076.8,66085
nsys,microbench,ffmakernel-large-large,"{""block"":""5400"",""iters"":""20"",""thread"":""128""}",135514.08,130450
nsys,microbench,ffmakernel-large-large,"{""block"":""5600"",""iters"":""1"",""thread"":""1024""}",65540.47499999999,56168
nsys,microbench,ffmakernel-large-large,"{""block"":""5600"",""iters"":""10"",""thread"":""128""}",71154.72,71103
nsys,microbench,ffmakernel-large-large,"{""block"":""5600"",""iters"":""20"",""thread"":""128""}",142253.28,140841
nsys,microbench,ffmakernel-large-large,"{""block"":""5800"",""iters"":""1"",""thread"":""1024""}",66944.475,58266
nsys,microbench,ffmakernel-large-large,"{""block"":""5800"",""iters"":""10"",""thread"":""128""}",73795.995,71327
nsys,microbench,ffmakernel-large-large,"{""block"":""5800"",""iters"":""20"",""thread"":""128""}",144275.04,138797
nsys,microbench,ffmakernel-large-large,"{""block"":""600"",""iters"":""1"",""thread"":""1024""}",9659.519999999999,8752
nsys,microbench,ffmakernel-large-large,"{""block"":""600"",""iters"":""10"",""thread"":""128""}",13197.599999999999,12900
nsys,microbench,ffmakernel-large-large,"{""block"":""600"",""iters"":""20"",""thread"":""128""}",23868,23460
nsys,microbench,ffmakernel-large-large,"{""block"":""6000"",""iters"":""1"",""thread"":""1024""}",69301.44,60364
nsys,microbench,ffmakernel-large-large,"{""block"":""6000"",""iters"":""10"",""thread"":""128""}",75480.795,76345
nsys,microbench,ffmakernel-large-large,"{""block"":""6000"",""iters"":""20"",""thread"":""128""}",150452.63999999998,149005
nsys,microbench,ffmakernel-large-large,"{""block"":""800"",""iters"":""1"",""thread"":""1024""}",12130.56,10850
nsys,microbench,ffmakernel-large-large,"{""block"":""800"",""iters"":""10"",""thread"":""128""}",13590.72,13120
nsys,microbench,ffmakernel-large-large,"{""block"":""800"",""iters"":""20"",""thread"":""128""}",24485.76,23680
nsys,microbench,ldgekernel,"{""iters"":""10"",""size"":""524288""}",8480.16,11922
nsys,microbench,ldgekernel,"{""iters"":""10"",""size"":""8192""}",7974.719999999999,10440
nsys,microbench,ldgekernel,"{""iters"":""10"",""size"":""8388608""}",9208.485,11922
nsys,microbench,ldgekernel,"{""iters"":""12"",""size"":""524288""}",9547.2,12793
nsys,microbench,ldgekernel,"{""iters"":""12"",""size"":""8192""}",8424,10817
nsys,microbench,ldgekernel,"{""iters"":""12"",""size"":""8388608""}",10389.6,13568
nsys,microbench,ldgekernel,"{""iters"":""14"",""size"":""524288""}",10558.08,14439
nsys,microbench,ldgekernel,"{""iters"":""14"",""size"":""8192""}",8929.44,11203
nsys,microbench,ldgekernel,"{""iters"":""14"",""size"":""8388608""}",11625.119999999999,15214
nsys,microbench,ldgekernel,"{""iters"":""16"",""size"":""524288""}",11454.885,16085
nsys,microbench,ldgekernel,"{""iters"":""16"",""size"":""8192""}",9491.04,12355
nsys,microbench,ldgekernel,"{""iters"":""16"",""size"":""8388608""}",12469.275000000001,16860
nsys,microbench,ldgekernel,"{""iters"":""4"",""size"":""524288""}",5447.52,6984
nsys,microbench,ldgekernel,"{""iters"":""4"",""size"":""8192""}",5447.52,6490
nsys,microbench,ldgekernel,"{""iters"":""4"",""size"":""8388608""}",6233.76,6984
nsys,microbench,ldgekernel,"{""iters"":""6"",""size"":""524288""}",6458.400000000001,8630
nsys,microbench,ldgekernel,"{""iters"":""6"",""size"":""8192""}",6403.995,8136
nsys,microbench,ldgekernel,"{""iters"":""6"",""size"":""8388608""}",7413.120000000001,8630
nsys,microbench,ldgekernel,"{""iters"":""8"",""size"":""524288""}",7469.280000000001,10276
nsys,microbench,ldgekernel,"{""iters"":""8"",""size"":""8192""}",7244.64,8967
nsys,microbench,ldgekernel,"{""iters"":""8"",""size"":""8388608""}",8255.52,10276
nsys,microbench,pointerchasing-dram,"{""block"":""1"",""iters"":""10000"",""size"":""100663296"",""thread"":""32""}",9779758.559999999,8532306
nsys,microbench,pointerchasing-dram,"{""block"":""1"",""iters"":""10000"",""size"":""134217728"",""thread"":""32""}",9804017.925,8541198
nsys,microbench,pointerchasing-dram,"{""block"":""1"",""iters"":""10000"",""size"":""16777216"",""thread"":""32""}",8851758.435,8381994
nsys,microbench,pointerchasing-dram,"{""block"":""1"",""iters"":""10000"",""size"":""201326592"",""thread"":""32""}",9855853.605,8550584
nsys,microbench,pointerchasing-dram,"{""block"":""1"",""iters"":""10000"",""size"":""25165824"",""thread"":""32""}",9294530.895000001,8432885
nsys,microbench,pointerchasing-dram,"{""block"":""1"",""iters"":""10000"",""size"":""268435456"",""thread"":""32""}",9888538.725,8555030
nsys,microbench,pointerchasing-dram,"{""block"":""1"",""iters"":""10000"",""size"":""33554432"",""thread"":""32""}",9468684.809999999,8469228
nsys,microbench,pointerchasing-dram,"{""block"":""1"",""iters"":""10000"",""size"":""402653184"",""thread"":""32""}",9892127.7,8555524
nsys,microbench,pointerchasing-dram,"{""block"":""1"",""iters"":""10000"",""size"":""50331648"",""thread"":""32""}",9567863.370000001,8507819
nsys,microbench,pointerchasing-dram,"{""block"":""1"",""iters"":""10000"",""size"":""536870912"",""thread"":""32""}",9894653.145,8556512
nsys,microbench,pointerchasing-dram,"{""block"":""1"",""iters"":""10000"",""size"":""67108864"",""thread"":""32""}",9647949.285,8517486
nsys,microbench,pointerchasing-l1,"{""block"":""1"",""iters"":""10000"",""size"":""1024"",""thread"":""32""}",560088.9450000001,542888
nsys,microbench,pointerchasing-l1,"{""block"":""1"",""iters"":""10000"",""size"":""12288"",""thread"":""32""}",701612.145,635798
nsys,microbench,pointerchasing-l1,"{""block"":""1"",""iters"":""10000"",""size"":""1536"",""thread"":""32""}",579181.59,547094
nsys,microbench,pointerchasing-l1,"{""block"":""1"",""iters"":""10000"",""size"":""16384"",""thread"":""32""}",730366.0650000001,669590
nsys,microbench,pointerchasing-l1,"{""block"":""1"",""iters"":""10000"",""size"":""2048"",""thread"":""32""}",590583.825,551336
nsys,microbench,pointerchasing-l1,"{""block"":""1"",""iters"":""10000"",""size"":""3072"",""thread"":""32""}",611812.3049999999,559766
nsys,microbench,pointerchasing-l1,"{""block"":""1"",""iters"":""10000"",""size"":""4096"",""thread"":""32""}",623212.785,568232
nsys,microbench,pointerchasing-l1,"{""block"":""1"",""iters"":""10000"",""size"":""512"",""thread"":""32""}",526391.19,538646
nsys,microbench,pointerchasing-l1,"{""block"":""1"",""iters"":""10000"",""size"":""6144"",""thread"":""32""}",642531.8250000001,585110
nsys,microbench,pointerchasing-l1,"{""block"":""1"",""iters"":""10000"",""size"":""768"",""thread"":""32""}",548463.825,540776
nsys,microbench,pointerchasing-l1,"{""block"":""1"",""iters"":""10000"",""size"":""8192"",""thread"":""32""}",667466.865,602006
nsys,microbench,pointerchasing-l2,"{""block"":""1"",""iters"":""10000"",""size"":""1048576"",""thread"":""32""}",4703103.405,6481204
nsys,microbench,pointerchasing-l2,"{""block"":""1"",""iters"":""10000"",""size"":""131072"",""thread"":""32""}",3794594.3099999996,4047295
nsys,microbench,pointerchasing-l2,"{""block"":""1"",""iters"":""10000"",""size"":""1572864"",""thread"":""32""}",5062811.715,7017729
nsys,microbench,pointerchasing-l2,"{""block"":""1"",""iters"":""10000"",""size"":""196608"",""thread"":""32""}",3875410.3049999997,4325690
nsys,microbench,pointerchasing-l2,"{""block"":""1"",""iters"":""10000"",""size"":""2097152"",""thread"":""32""}",5224496.3549999995,7354202
nsys,microbench,pointerchasing-l2,"{""block"":""1"",""iters"":""10000"",""size"":""262144"",""thread"":""32""}",3943477.98,4590334
nsys,microbench,pointerchasing-l2,"{""block"":""1"",""iters"":""10000"",""size"":""393216"",""thread"":""32""}",4084158.78,5052392
nsys,microbench,pointerchasing-l2,"{""block"":""1"",""iters"":""10000"",""size"":""524288"",""thread"":""32""}",4209901.0200000005,5444651
nsys,microbench,pointerchasing-l2,"{""block"":""1"",""iters"":""10000"",""size"":""65536"",""thread"":""32""}",3724618.9499999997,3689399
nsys,microbench,pointerchasing-l2,"{""block"":""1"",""iters"":""10000"",""size"":""786432"",""thread"":""32""}",4447124.37,6048768
nsys,microbench,pointerchasing-l2,"{""block"":""1"",""iters"":""10000"",""size"":""98304"",""thread"":""32""}",3750340.23,3884609
nsys,polybench,2dconv,"{""block"":""16"",""size"":""128""}",3313.4399999999996,5742
nsys,polybench,2dconv,"{""block"":""16"",""size"":""192""}",3538.08,6185
nsys,polybench,2dconv,"{""block"":""16"",""size"":""256""}",3594.2400000000002,6319
nsys,polybench,2dconv,"{""block"":""16"",""size"":""32""}",3144.96,4178
nsys,polybench,2dconv,"{""block"":""16"",""size"":""384""}",4043.5199999999995,30905
nsys,polybench,2dconv,"{""block"":""16"",""size"":""48""}",3257.28,4156
nsys,polybench,2dconv,"{""block"":""16"",""size"":""512""}",4603.365000000001,36647
nsys,polybench,2dconv,"{""block"":""16"",""size"":""64""}",3202.875,4952
nsys,polybench,2dconv,"{""block"":""16"",""size"":""96""}",3257.28,4966
nsys,polybench,2dconv,"{""block"":""32"",""size"":""128""}",3369.6,5742
nsys,polybench,2dconv,"{""block"":""32"",""size"":""192""}",3594.2400000000002,6185
nsys,polybench,2dconv,"{""block"":""32"",""size"":""256""}",3594.2400000000002,6319
nsys,polybench,2dconv,"{""block"":""32"",""size"":""32""}",3144.96,4178
nsys,polybench,2dconv,"{""block"":""32"",""size"":""384""}",4043.5199999999995,31383
nsys,polybench,2dconv,"{""block"":""32"",""size"":""48""}",3257.28,4156
nsys,polybench,2dconv,"{""block"":""32"",""size"":""512""}",4547.205,44796
nsys,polybench,2dconv,"{""block"":""32"",""size"":""64""}",3201.12,4952
nsys,polybench,2dconv,"{""block"":""32"",""size"":""96""}",3313.4399999999996,4966
nsys,polybench,2dconv,"{""block"":""8"",""size"":""128""}",3369.6,5742
nsys,polybench,2dconv,"{""block"":""8"",""size"":""192""}",3481.92,6185
nsys,polybench,2dconv,"{""block"":""8"",""size"":""256""}",3594.2400000000002,6319
nsys,polybench,2dconv,"{""block"":""8"",""size"":""32""}",3201.12,4178
nsys,polybench,2dconv,"{""block"":""8"",""size"":""384""}",4043.5199999999995,34715
nsys,polybench,2dconv,"{""block"":""8"",""size"":""48""}",3257.28,4156
nsys,polybench,2dconv,"{""block"":""8"",""size"":""512""}",4548.96,52811
nsys,polybench,2dconv,"{""block"":""8"",""size"":""64""}",3257.28,4952
nsys,polybench,2dconv,"{""block"":""8"",""size"":""96""}",3369.6,4966
nsys,polybench,2mm,"{""blockDimX"":""16"",""size"":""128""}",106704,13235987
nsys,polybench,2mm,"{""blockDimX"":""16"",""size"":""160""}",130573.75499999999,11367604
nsys,polybench,2mm,"{""blockDimX"":""16"",""size"":""192""}",155844,20342057
nsys,polybench,2mm,"{""blockDimX"":""16"",""size"":""224""}",183588.79499999998,29104187
nsys,polybench,2mm,"{""blockDimX"":""16"",""size"":""256""}",209252.16,91564283
nsys,polybench,2mm,"{""blockDimX"":""16"",""size"":""32""}",35549.28,95616
nsys,polybench,2mm,"{""blockDimX"":""16"",""size"":""64""}",56440.799999999996,200208
nsys,polybench,2mm,"{""blockDimX"":""16"",""size"":""96""}",82555.2,1759558
nsys,polybench,2mm,"{""blockDimX"":""32"",""size"":""128""}",113669.59500000002,3813051
nsys,polybench,2mm,"{""blockDimX"":""32"",""size"":""160""}",138660.795,6712887
nsys,polybench,2mm,"{""blockDimX"":""32"",""size"":""192""}",166402.08000000002,14760515
nsys,polybench,2mm,"{""blockDimX"":""32"",""size"":""224""}",191674.08,17459831
nsys,polybench,2mm,"{""blockDimX"":""32"",""size"":""256""}",218351.835,28465993
nsys,polybench,2mm,"{""blockDimX"":""32"",""size"":""32""}",37962.405,100544
nsys,polybench,2mm,"{""blockDimX"":""32"",""size"":""64""}",58968,432253
nsys,polybench,2mm,"{""blockDimX"":""32"",""size"":""96""}",87499.035,1418496
nsys,polybench,2mm,"{""blockDimX"":""8"",""size"":""128""}",104232.96,19278765
nsys,polybench,2mm,"{""blockDimX"":""8"",""size"":""160""}",129675.19499999999,11439086
nsys,polybench,2mm,"{""blockDimX"":""8"",""size"":""192""}",153992.475,23513528
nsys,polybench,2mm,"{""blockDimX"":""8"",""size"":""224""}",181172.16,31133628
nsys,polybench,2mm,"{""blockDimX"":""8"",""size"":""256""}",208859.03999999998,76251206
nsys,polybench,2mm,"{""blockDimX"":""8"",""size"":""32""}",35380.8,95606
nsys,polybench,2mm,"{""blockDimX"":""8"",""size"":""64""}",54250.56,1024228
nsys,polybench,2mm,"{""blockDimX"":""8"",""size"":""96""}",80308.8,2152602
nsys,polybench,3dconv,"{""blockDimX"":""16"",""size"":""112""}",356503.68,1942038
nsys,polybench,3dconv,"{""blockDimX"":""16"",""size"":""128""}",426312.315,961698
nsys,polybench,3dconv,"{""blockDimX"":""16"",""size"":""32""}",90582.56999999999,175438
nsys,polybench,3dconv,"{""blockDimX"":""16"",""size"":""48""}",140403.50999999998,321654
nsys,polybench,3dconv,"{""blockDimX"":""16"",""size"":""64""}",191510.86500000002,385322
nsys,polybench,3dconv,"{""blockDimX"":""16"",""size"":""80""}",243060.48,710592
nsys,polybench,3dconv,"{""blockDimX"":""16"",""size"":""96""}",300503.385,1113541
nsys,polybench,3dconv,"{""blockDimX"":""32"",""size"":""112""}",348534.225,1383427
nsys,polybench,3dconv,"{""blockDimX"":""32"",""size"":""128""}",402446.07,953208
nsys,polybench,3dconv,"{""blockDimX"":""32"",""size"":""32""}",91988.325,159118
nsys,polybench,3dconv,"{""blockDimX"":""32"",""size"":""48""}",143995.99500000002,295643
nsys,polybench,3dconv,"{""blockDimX"":""32"",""size"":""64""}",193250.07,388911
nsys,polybench,3dconv,"{""blockDimX"":""32"",""size"":""80""}",244683.85499999998,726564
nsys,polybench,3dconv,"{""blockDimX"":""32"",""size"":""96""}",297311.04,824764
nsys,polybench,3dconv,"{""blockDimX"":""8"",""size"":""112""}",370764.81,2634158
nsys,polybench,3dconv,"{""blockDimX"":""8"",""size"":""128""}",446759.82,979699
nsys,polybench,3dconv,"{""blockDimX"":""8"",""size"":""32""}",91761.93000000001,186926
nsys,polybench,3dconv,"{""blockDimX"":""8"",""size"":""48""}",141187.995,346956
nsys,polybench,3dconv,"{""blockDimX"":""8"",""size"":""64""}",195777.27,387597
nsys,polybench,3dconv,"{""blockDimX"":""8"",""size"":""80""}",248678.23500000002,722618
nsys,polybench,3dconv,"{""blockDimX"":""8"",""size"":""96""}",312475.995,1908530
nsys,polybench,3mm,"{""blockDimX"":""16"",""size"":""128""}",154836.63,21169154
nsys,polybench,3mm,"{""blockDimX"":""16"",""size"":""160""}",192404.16,16919453
nsys,polybench,3mm,"{""blockDimX"":""16"",""size"":""192""}",227562.07499999998,31247086
nsys,polybench,3mm,"{""blockDimX"":""16"",""size"":""224""}",267100.47,43400360
nsys,polybench,3mm,"{""blockDimX"":""16"",""size"":""256""}",304950.555,134911387
nsys,polybench,3mm,"{""blockDimX"":""16"",""size"":""32""}",52172.64,142791
nsys,polybench,3mm,"{""blockDimX"":""16"",""size"":""64""}",82500.795,285396
nsys,polybench,3mm,"{""blockDimX"":""16"",""size"":""96""}",120240.315,2563824
nsys,polybench,3mm,"{""blockDimX"":""32"",""size"":""128""}",167244.48,5617896
nsys,polybench,3mm,"{""blockDimX"":""32"",""size"":""160""}",204143.355,10339660
nsys,polybench,3mm,"{""blockDimX"":""32"",""size"":""192""}",243850.23,22249487
nsys,polybench,3mm,"{""blockDimX"":""32"",""size"":""224""}",280578.87,26291647
nsys,polybench,3mm,"{""blockDimX"":""32"",""size"":""256""}",318597.435,43100060
nsys,polybench,3mm,"{""blockDimX"":""32"",""size"":""32""}",54533.115,145519
nsys,polybench,3mm,"{""blockDimX"":""32"",""size"":""64""}",84578.715,531387
nsys,polybench,3mm,"{""blockDimX"":""32"",""size"":""96""}",128102.715,1824705
nsys,polybench,3mm,"{""blockDimX"":""8"",""size"":""128""}",151858.395,29010017
nsys,polybench,3mm,"{""blockDimX"":""8"",""size"":""160""}",188699.355,16608590
nsys,polybench,3mm,"{""blockDimX"":""8"",""size"":""192""}",225764.955,34542661
nsys,polybench,3mm,"{""blockDimX"":""8"",""size"":""224""}",265076.955,45914381
nsys,polybench,3mm,"{""blockDimX"":""8"",""size"":""256""}",304276.635,112859422
nsys,polybench,3mm,"{""blockDimX"":""8"",""size"":""32""}",52060.32,144570
nsys,polybench,3mm,"{""blockDimX"":""8"",""size"":""64""}",79748.955,1528903
nsys,polybench,3mm,"{""blockDimX"":""8"",""size"":""96""}",116196.79500000001,3277151
nsys,polybench,atax,"{""blockDimX"":""16"",""size"":""128""}",66942.72,643800
nsys,polybench,atax,"{""blockDimX"":""16"",""size"":""160""}",80533.44,794676
nsys,polybench,atax,"{""blockDimX"":""16"",""size"":""192""}",96932.16,951689
nsys,polybench,atax,"{""blockDimX"":""16"",""size"":""224""}",113164.15499999998,1110394
nsys,polybench,atax,"{""blockDimX"":""16"",""size"":""256""}",126530.23499999999,1296068
nsys,polybench,atax,"{""blockDimX"":""16"",""size"":""32""}",21565.44,50889
nsys,polybench,atax,"{""blockDimX"":""16"",""size"":""64""}",34369.92,169429
nsys,polybench,atax,"{""blockDimX"":""16"",""size"":""96""}",51049.44,367151
nsys,polybench,atax,"{""blockDimX"":""32"",""size"":""128""}",70089.435,329432
nsys,polybench,atax,"{""blockDimX"":""32"",""size"":""160""}",88115.04,403402
nsys,polybench,atax,"{""blockDimX"":""32"",""size"":""192""}",105414.075,484907
nsys,polybench,atax,"{""blockDimX"":""32"",""size"":""224""}",123776.64000000001,569475
nsys,polybench,atax,"{""blockDimX"":""32"",""size"":""256""}",139671.675,667328
nsys,polybench,atax,"{""blockDimX"":""32"",""size"":""32""}",20386.079999999998,39095
nsys,polybench,atax,"{""blockDimX"":""32"",""size"":""64""}",37851.840000000004,103741
nsys,polybench,atax,"{""blockDimX"":""32"",""size"":""96""}",55879.2,204270
nsys,polybench,atax,"{""blockDimX"":""8"",""size"":""128""}",64024.155000000006,1272536
nsys,polybench,atax,"{""blockDimX"":""8"",""size"":""160""}",79355.83499999999,1580051
nsys,polybench,atax,"{""blockDimX"":""8"",""size"":""192""}",94350.55500000001,1894593
nsys,polybench,atax,"{""blockDimX"":""8"",""size"":""224""}",108727.515,2209197
nsys,polybench,atax,"{""blockDimX"":""8"",""size"":""256""}",120350.87999999999,2553775
nsys,polybench,atax,"{""blockDimX"":""8"",""size"":""32""}",20329.92,87753
nsys,polybench,atax,"{""blockDimX"":""8"",""size"":""64""}",33359.04,326613
nsys,polybench,atax,"{""blockDimX"":""8"",""size"":""96""}",48129.12,718652
nsys,polybench,bicg,"{""blockDimX"":""16"",""size"":""128""}",70368.48,644312
nsys,polybench,bicg,"{""blockDimX"":""16"",""size"":""160""}",86486.40000000001,795186
nsys,polybench,bicg,"{""blockDimX"":""16"",""size"":""192""}",103390.56,952968
nsys,polybench,bicg,"{""blockDimX"":""16"",""size"":""224""}",120240.315,1109392
nsys,polybench,bicg,"{""blockDimX"":""16"",""size"":""256""}",134448.79499999998,1295546
nsys,polybench,bicg,"{""blockDimX"":""16"",""size"":""32""}",24655.995,51891
nsys,polybench,bicg,"{""blockDimX"":""16"",""size"":""64""}",37234.08,169941
nsys,polybench,bicg,"{""blockDimX"":""16"",""size"":""96""}",54585.765,366528
nsys,polybench,bicg,"{""blockDimX"":""32"",""size"":""128""}",75645.765,329944
nsys,polybench,bicg,"{""blockDimX"":""32"",""size"":""160""}",93674.87999999999,404402
nsys,polybench,bicg,"{""blockDimX"":""32"",""size"":""192""}",111983.04,485478
nsys,polybench,bicg,"{""blockDimX"":""32"",""size"":""224""}",129843.675,571398
nsys,polybench,bicg,"{""blockDimX"":""32"",""size"":""256""}",145231.515,668079
nsys,polybench,bicg,"{""blockDimX"":""32"",""size"":""32""}",26116.155,39618
nsys,polybench,bicg,"{""blockDimX"":""32"",""size"":""64""}",40828.32,104735
nsys,polybench,bicg,"{""blockDimX"":""32"",""size"":""96""}",58464.315,205288
nsys,polybench,bicg,"{""blockDimX"":""8"",""size"":""128""}",67785.12000000001,1273048
nsys,polybench,bicg,"{""blockDimX"":""8"",""size"":""160""}",84073.27500000001,1581255
nsys,polybench,bicg,"{""blockDimX"":""8"",""size"":""192""}",99910.395,1895062
nsys,polybench,bicg,"{""blockDimX"":""8"",""size"":""224""}",117093.59999999999,2209223
nsys,polybench,bicg,"{""blockDimX"":""8"",""size"":""256""}",128158.87500000001,2553022
nsys,polybench,bicg,"{""blockDimX"":""8"",""size"":""32""}",23587.2,88265
nsys,polybench,bicg,"{""blockDimX"":""8"",""size"":""64""}",36618.075,327125
nsys,polybench,bicg,"{""blockDimX"":""8"",""size"":""96""}",53464.32,719057
nsys,polybench,gemm,"{""blockDimX"":""16"",""size"":""128""}",53520.479999999996,6661359
nsys,polybench,gemm,"{""blockDimX"":""16"",""size"":""160""}",66324.96,5470628
nsys,polybench,gemm,"{""blockDimX"":""16"",""size"":""192""}",78232.635,10195385
nsys,polybench,gemm,"{""blockDimX"":""16"",""size"":""224""}",93337.92,14393254
nsys,polybench,gemm,"{""blockDimX"":""16"",""size"":""256""}",106367.04,45771232
nsys,polybench,gemm,"{""blockDimX"":""16"",""size"":""32""}",18364.32,49071
nsys,polybench,gemm,"{""blockDimX"":""16"",""size"":""64""}",28922.4,100343
nsys,polybench,gemm,"{""blockDimX"":""16"",""size"":""96""}",41895.36,936503
nsys,polybench,gemm,"{""blockDimX"":""32"",""size"":""128""}",57620.16,1772816
nsys,polybench,gemm,"{""blockDimX"":""32"",""size"":""160""}",71042.4,3501021
nsys,polybench,gemm,"{""blockDimX"":""32"",""size"":""192""}",84464.64,7048248
nsys,polybench,gemm,"{""blockDimX"":""32"",""size"":""224""}",97720.155,8692603
nsys,polybench,gemm,"{""blockDimX"":""32"",""size"":""256""}",111926.88,13772185
nsys,polybench,gemm,"{""blockDimX"":""32"",""size"":""32""}",19656,52149
nsys,polybench,gemm,"{""blockDimX"":""32"",""size"":""64""}",30103.515,205431
nsys,polybench,gemm,"{""blockDimX"":""32"",""size"":""96""}",44703.36,866380
nsys,polybench,gemm,"{""blockDimX"":""8"",""size"":""128""}",52509.600000000006,9957154
nsys,polybench,gemm,"{""blockDimX"":""8"",""size"":""160""}",65033.28,5565120
nsys,polybench,gemm,"{""blockDimX"":""8"",""size"":""192""}",77332.32,11539652
nsys,polybench,gemm,"{""blockDimX"":""8"",""size"":""224""}",92214.72,15675966
nsys,polybench,gemm,"{""blockDimX"":""8"",""size"":""256""}",105861.6,37987006
nsys,polybench,gemm,"{""blockDimX"":""8"",""size"":""32""}",18420.48,49066
nsys,polybench,gemm,"{""blockDimX"":""8"",""size"":""64""}",27630.72,500771
nsys,polybench,gemm,"{""blockDimX"":""8"",""size"":""96""}",40996.799999999996,1069234
nsys,polybench,gesummv,"{""block"":""16"",""size"":""128""}",43975.034999999996,164956
nsys,polybench,gesummv,"{""block"":""16"",""size"":""192""}",66324.96,245044
nsys,polybench,gesummv,"{""block"":""16"",""size"":""256""}",85421.115,324352
nsys,polybench,gesummv,"{""block"":""16"",""size"":""32""}",13141.44,34627
nsys,polybench,gesummv,"{""block"":""16"",""size"":""384""}",130066.56,484034
nsys,polybench,gesummv,"{""block"":""16"",""size"":""48""}",15780.960000000001,49275
nsys,polybench,gesummv,"{""block"":""16"",""size"":""512""}",169099.51499999998,644017
nsys,polybench,gesummv,"{""block"":""16"",""size"":""64""}",23362.559999999998,63407
nsys,polybench,gesummv,"{""block"":""16"",""size"":""96""}",34257.6,95881
nsys,polybench,gesummv,"{""block"":""32"",""size"":""128""}",43917.12,164956
nsys,polybench,gesummv,"{""block"":""32"",""size"":""192""}",66102.075,245046
nsys,polybench,gesummv,"{""block"":""32"",""size"":""256""}",85363.2,324350
nsys,polybench,gesummv,"{""block"":""32"",""size"":""32""}",13309.92,34627
nsys,polybench,gesummv,"{""block"":""32"",""size"":""384""}",129731.35500000001,483629
nsys,polybench,gesummv,"{""block"":""32"",""size"":""48""}",15782.715,49275
nsys,polybench,gesummv,"{""block"":""32"",""size"":""512""}",168931.035,644015
nsys,polybench,gesummv,"{""block"":""32"",""size"":""64""}",23418.719999999998,63407
nsys,polybench,gesummv,"{""block"":""32"",""size"":""96""}",34201.44,95881
nsys,polybench,gesummv,"{""block"":""8"",""size"":""128""}",43973.28,164956
nsys,polybench,gesummv,"{""block"":""8"",""size"":""192""}",65989.755,245044
nsys,polybench,gesummv,"{""block"":""8"",""size"":""256""}",85307.04,324352
nsys,polybench,gesummv,"{""block"":""8"",""size"":""32""}",13141.44,34627
nsys,polybench,gesummv,"{""block"":""8"",""size"":""384""}",129787.515,483630
nsys,polybench,gesummv,"{""block"":""8"",""size"":""48""}",15724.800000000001,49275
nsys,polybench,gesummv,"{""block"":""8"",""size"":""512""}",169099.51499999998,644023
nsys,polybench,gesummv,"{""block"":""8"",""size"":""64""}",23306.399999999998,63407
nsys,polybench,gesummv,"{""block"":""8"",""size"":""96""}",34257.6,95881
nsys,polybench,mvt,"{""blockDimX"":""16"",""size"":""128""}",67335.84,644294
nsys,polybench,mvt,"{""blockDimX"":""16"",""size"":""160""}",80421.12,796618
nsys,polybench,mvt,"{""blockDimX"":""16"",""size"":""192""}",96539.04000000001,955315
nsys,polybench,mvt,"{""blockDimX"":""16"",""size"":""224""}",112937.76000000001,1110986
nsys,polybench,mvt,"{""blockDimX"":""16"",""size"":""256""}",126923.355,1297910
nsys,polybench,mvt,"{""blockDimX"":""16"",""size"":""32""}",21621.600000000002,51383
nsys,polybench,mvt,"{""blockDimX"":""16"",""size"":""64""}",34313.76,169923
nsys,polybench,mvt,"{""blockDimX"":""16"",""size"":""96""}",51554.880000000005,366617
nsys,polybench,mvt,"{""blockDimX"":""32"",""size"":""128""}",70480.79999999999,329926
nsys,polybench,mvt,"{""blockDimX"":""32"",""size"":""160""}",88339.68,404132
nsys,polybench,mvt,"{""blockDimX"":""32"",""size"":""192""}",106704,485399
nsys,polybench,mvt,"{""blockDimX"":""32"",""size"":""224""}",124057.44,570968
nsys,polybench,mvt,"{""blockDimX"":""32"",""size"":""256""}",139557.6,669162
nsys,polybench,mvt,"{""blockDimX"":""32"",""size"":""32""}",20442.239999999998,39589
nsys,polybench,mvt,"{""blockDimX"":""32"",""size"":""64""}",37739.520000000004,104235
